MonthClaimed,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,AccidentArea_IsUrban,Sex_IsMale,Fault_IsPolicyholder,PoliceReportFiled_IsYes,WitnessPresent_IsYes,AgentType_IsExternal,isWithinAgeRange_IsTrue,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,Make_Ferrari,PolicyType_Sport - Liability,Normalised_Age
1.0,1.0,0,1.0,3.0,4.0,2.0,1.0,7.0,4.0,1.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.30293561046935463
3.0,1.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.34609040590983847
6.0,2.0,0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.021577397720241934
10.0,1.0,0,1.0,0.0,4.0,2.0,2.0,7.0,7.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.536553211189615
3.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
6.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.059550854327157204
5.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.14067910637455633
10.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1838339018150402
4.0,2.0,0,1.0,0.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4272186579572376
8.0,1.0,0,1.0,2.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6274486186589512
8.0,3.0,0,1.0,1.0,4.0,2.0,3.0,7.0,7.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0497836989052205
3.0,3.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.059550854327157204
3.0,2.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
5.0,3.0,0,1.0,2.0,4.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1838339018150402
6.0,2.0,0,1.0,0.0,4.0,2.0,3.0,7.0,5.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5894751620520359
3.0,0.0,0,1.0,3.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.6009876432277408
4.0,0.0,0,1.0,3.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.14067910637455633
4.0,2.0,0,1.0,0.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
2.0,2.0,0,1.0,3.0,4.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7517316661468342
9.0,5.0,0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.8708333748011485
6.0,0.0,1,1.0,0.0,4.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9139881702416325
7.0,1.0,0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
0.0,5.0,0,1.0,0.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.0330898788959468
1.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.2931684550474176
5.0,2.0,0,1.0,3.0,4.0,2.0,0.0,7.0,5.0,0.0,4.0,1.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.15737292638383
0.0,5.0,0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,3.0,0.0,0.0,1.0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.4651921145641529
1.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.806398942763023
10.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10270564976764107
0.0,0.0,0,3.0,3.0,4.0,2.0,2.0,7.0,5.0,0.0,0.0,0.0,2.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5083469100046367
10.0,1.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0330898788959468
9.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.4818859345734263
10.0,1.0,0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
1.0,1.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
2.0,5.0,1,1.0,3.0,4.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.38406386251675373
4.0,2.0,1,1.0,1.0,4.0,2.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.059550854327157204
11.0,2.0,0,1.0,0.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4651921145641529
2.0,5.0,0,1.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.6274486186589512
6.0,1.0,0,1.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
2.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9951164222890315
6.0,0.0,0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.3576028870855434
2.0,1.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
10.0,1.0,0,1.0,3.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8328599181942333
2.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,5.0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5894751620520359
9.0,5.0,0,1.0,0.0,4.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
6.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
6.0,5.0,0,1.0,2.0,4.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4651921145641529
6.0,1.0,0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.2764746350381442
8.0,1.0,0,1.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2649621538624393
0.0,1.0,0,1.0,0.0,4.0,2.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1838339018150402
8.0,1.0,1,1.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.8443723993699381
8.0,2.0,0,1.0,0.0,4.0,2.0,3.0,7.0,5.0,3.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0762446743364307
0.0,1.0,0,1.0,3.0,4.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9951164222890315
6.0,1.0,0,1.0,0.0,4.0,2.0,1.0,7.0,7.0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.7799379673318128
10.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.15737292638383
0.0,1.0,0,1.0,0.0,4.0,2.0,3.0,6.0,5.0,3.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5083469100046367
1.0,2.0,0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
2.0,5.0,0,2.0,1.0,4.0,2.0,3.0,6.0,3.0,2.0,3.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.1142181309433459
2.0,2.0,0,1.0,0.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.238501178431229
10.0,2.0,0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
6.0,1.0,0,1.0,1.0,4.0,2.0,0.0,6.0,3.0,1.0,0.0,0.0,2.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.7085768707063503
0.0,2.0,0,1.0,2.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.30293561046935463
3.0,2.0,0,1.0,1.0,4.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.15737292638383
8.0,1.0,0,1.0,0.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.6274486186589512
8.0,1.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.38406386251675373
2.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.6176814632370142
9.0,1.0,0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.9519616268485477
7.0,1.0,0,1.0,1.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
5.0,1.0,1,1.0,3.0,4.0,2.0,0.0,6.0,4.0,3.0,4.0,1.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14067910637455633
7.0,5.0,1,1.0,0.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.4651921145641529
4.0,2.0,0,1.0,0.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.059550854327157204
2.0,5.0,0,1.0,2.0,4.0,2.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.238501178431229
7.0,0.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10270564976764107
11.0,0.0,0,1.0,1.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.2764746350381442
2.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14067910637455633
0.0,2.0,0,1.0,0.0,4.0,2.0,1.0,7.0,6.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.887527194810422
6.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,5.0,3.0,0.0,0.0,2.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5894751620520359
3.0,2.0,0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.22180735842195548
3.0,1.0,0,1.0,1.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
9.0,1.0,1,1.0,0.0,4.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.02332272347401
9.0,2.0,0,1.0,0.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7517316661468342
8.0,2.0,0,1.0,0.0,4.0,2.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
11.0,1.0,0,1.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.8708333748011485
0.0,1.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.14067910637455633
8.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0330898788959468
5.0,2.0,0,1.0,3.0,4.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9951164222890315
7.0,1.0,0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
0.0,1.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.1953463829907451
8.0,2.0,0,3.0,1.0,4.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10270564976764107
10.0,1.0,0,1.0,1.0,4.0,2.0,3.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4272186579572376
4.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7085768707063503
1.0,5.0,0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
6.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.238501178431229
4.0,1.0,0,1.0,2.0,4.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.14067910637455633
8.0,2.0,0,1.0,1.0,4.0,2.0,3.0,6.0,5.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0762446743364307
6.0,1.0,0,1.0,3.0,4.0,2.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.4007576825260273
